pid|manufacturer|group|content|unit|pharmForm|genericProduct|salesIndex|category|campaignIndex|rrp
10195|285|21OKG|500|G|PUL|0|53|||69.19
10196|110|10IJ0FOI|100|ST|WKA|1|40|||46.15
10197|238|21OKG|1|L|OEL|0|53|3||27.45
10198|348|22OI3|50|ML|KPG|0|53|||35.20
10199|370|1COS20IZ|20|ST|BTA|0|40|18|B|10.63
10200|102|22OI4|4.8|G|STI|0|53|78|B|3.84
10201|102|2FOI|50|ML|TRO|0|40|57|B|13.16
10202|309|19OZ11OH|10|ST|TAB|1|40|206||4.94
10203|309|19OZ11OH|20|ST|TAB|1|40|206||8.47
10204|382|13OZ0F|10|ML|LOE|0|52|20||6.81
10205|12|21OKG|120|ST|KAP|0|53|115||21.95
10206|12|21OKG|240|ST|KAP|0|53|123||38.45
10207|12|21OKG|120|ST|KAP|0|53|27||27.45
10208|133|1DOIF0ZO|10|ML|ATR|0|40|39||8.24
10209|133|1DOIF0ZO|3X10|ML|ATR|0|40|39||16.49
10210|102|12OS10OK|100|G|SAL|0|40|146||25.19
10211|4|10OJ01OX|50|ML|TEI|0|40|1||24.19
10212|198|2FOI|50|ML|TRO|0|40|153||15.29
10213|127|20OIF|10|ST||0|53|||78.48
10214|413|21OS0|8|ST|FBE|0|53|||2.45
10215|60|22OI2|200|ML|XDG|0|53|235||7.65
10216|60|22OI2|200|ML|XDG|0|53|76||7.65
10217|60|22OI2|200|ML|XDG|0|53|76||7.65
10218|83|22OI3|400|ML|MIL|0|53|29||22.99
10219|182|2FOI|20|ST|KAP|0|40|200||29.82
10220|84|19OZ10OI|10|ST|KTA|1|40|50||6.68
10221|84|19OZ10OI|20|ST|KTA|1|40|50||11.10
10222|107|2FOI|1.5|G|GLO|0|40|344||9.88
10223|52|22OI3|100|ML|CRE|0|53|8||32.45
10224|52|22OI3|50|ML|CRE|0|53|8||21.89
10225|107|2FOI|1.5|G|GLO|0|40|93||7.70
10226|107|2FOI|1.5|G|GLO|0|40|309||7.70
10227|107|2FOI|1.5|G|GLO|0|40|309||7.70
10228|52|22OI3|200|ML|LOT|0|53|8||26.29
10229|52|22OI3|200|ML|LOT|0|53|8||21.89
10230|52|22OI3|150|ML|CRE|0|53|8||22.99
10231|52|22OI3|75|ML|CRE|0|53|8||12.98
10232|52|22OI2|150|ML|CRE|0|53|8||13.09
10233|107|2FOI|1.5|G|GLO|0|40|309||9.88
10234|271|18OI0F|100|ST|FTA|0|40|27||36.91
10235|52|22OI3|100|ML|CRE|0|53|8||16.39
10236|52|22OI3|200|ML|CRE|0|53|8||29.59
10237|52|22OIF|150|ML|SHA|0|53|55||10.01
10238|115|21OKG|180|ST|KAP|0|53|57||51.65
10239|52|22OIF|250|ML|SHA|0|53|55||11.66
10240|191|20OH7|1|ST||0|53|141||7.69
10241|79|10OZ1FIK|16|ST|KTA|0|40|5||7.15
10242|79|10OZ1FIK|4X10|ML|SUS|0|40|5||4.90
10243|79|10OZ1FIK|12X10|ML|SUS|0|40|5||9.85
10244|79|10OZ1FIK|24X10|ML|SUS|0|40|5||17.49
10245|160|22OI5|35|ML|SCH|0|53|110||5.45
10246|274|22OIK|300|ML|BAD|0|53|||3.32
10247|105|19OT10OI|1|ST|SPR|0|40|98||43.95
10248|84|13OI02OI|30|ML|SPR|0|40|221||10.75
10249|217|22OIF|250|ML|SHA|0|53|||6.04
10250|33|10OJ04II|4|ST|KLI|0|40|||9.11
10251|33|10OJ04II|12|ST|KLI|0|40|73||19.32
10252|33|10OJ04II|50|ST|KLI|0|40|73||67.32
10253|219|18OZ0FIO|100|ML|LOE|0|52|4||5.88
10254|52|22OZ1|100|ML|ZCR|0|53|36||7.69
10255|329|22OI5|50|G|SAL|0|53|20||6.00
10256|329|22OI5|500|G|SLZ|0|53|110||7.98
10257|329|22OI5|100|G|CRE|0|53|110||7.65
10258|156|19OJ3FOZ|30|ST|FTA|0|40|163||31.86
10259|156|19OJ3FOZ|60|ST|FTA|0|40|163||59.35
10260|155|22OI3|30|ML|EMU|0|53|||28.00
10261|156|19OJ3FOZ|120|ST|FTA|0|40|163||107.76
10262|76|2EOK|100|ML|LOE|0|53|372||18.10
10263|76|2EOK|250|ML|LOE|0|53|372||32.95
10264|76|2EOK|500|ML|LOE|0|53|372||54.95
10265|220|10IZ22KO|50|ST|GRA|0|40|71||22.59
10266|127|20OI3|1|ST|PFL|0|53|||5.28
10267|255|2FOI|50|ML|TRO|0|40|193||18.19
10268|255|2FOI|100|ML|TRO|0|40|193||27.93
10269|175|22OI3|500|ML|LOT|0|53|29||15.02
10270|193|13OZ01|100|ML|SUS|0|40|||7.87
10271|193|13OZ01|100|ML|PST|0|40|90||6.53
10272|193|13OZ01|100|ML|SAL|0|52|||6.66
10273|193|22OI3|100|ML|SAL|0|53|52||3.35
10274|19|18OI0EOZ|20|ST|FTA|1|40|||7.25
10275|19|18OI0EOZ|30|ST|FTA|1|40|204||10.82
10276|90|20OI3|1|ST|PFL|0|53|||10.36
10277|115|2FOI|50|ML|TEI|0|40|23||16.45
10278|406|11OS11OI|250|ML|IFB|0|40|||5.07
10279|761|21OK3|60|ST|KAP|0|53|||13.59
10280|772|1EOH20OZ|2X25|ST|TTR|0|53|99||38.39
10281|182|2FOI|20|ST|KAP|0|40|265||29.82
10282|182|2FOI|20|ST|KAP|0|40|265||29.82
10283|53|21OS0|2X20|ST|FBE|0|53|1||11.83
10284|46|22OZ0|6|ST||0|53|142||5.06
10285|406|10OI03II|20|G|GEL|0|40|143||8.77
10286|222|13OZ0ESI|200|G|CRE|0|40|||30.47
10287|407|2FOI|100|ML|TRO|0|40|23||24.75
10288|407|2FOI|100|ML|TRO|0|40|23||24.75
10289|225|22OZG|1|ST||0|53|142||2.74
10290|201|21OK3|120|ST|TAB|0|53|150||9.85
10291|92|2FOZ|10X1|ML|AMP|0|40|||19.69
10292|219|22OZ1|75|ML|ZCR|0|53|124||5.12
10293|537|21OK0|60|ST|KAP|0|53|||10.73
10294|537|21OK0|100|ST|KAP|0|53|||14.96
10295|347|1DOIF0ZO|380|ML|FLA|0|53|156||10.99
10296|306|22OIF|125|ML|SHA|0|53|||12.60
10297|320|21OK1|90|ST|KAP|0|53|91||14.25
10298|347|22OS|50|ML|LOE|0|53|156||3.84
10299|25|22OK2|1|ST||0|53|||1.18
10300|25|22OK2|1|ST||0|53|||1.18
10301|25|22OK2|1|ST||0|53|||1.18
10302|20|22OIF|200|ML|SHA|0|53|||7.69
10303|380|10OTF0OI|50|ML|LSE|0|52|||9.02
10304|12|21OS0|100|G|TEE|0|53|||8.75
10305|21|22OI5|2|ST||0|53|||5.72
10306|21|22OI5|2|ST||0|53|20||6.82
10307|5|14OH2FOZ|200|ST|KAP|0|40|100||37.61
10308|734|1COJ0EOT|20|ST|FTA|1|40|92|C|19.02
10309|734|1COJ0EOT|50|ST|FTA|1|40|92|C|42.66
10310|309|1COS21OZ|50|ST|DRA|1|40|18|B|5.78
10311|350|21OS0|50|G|TEE|0|53|80||7.68
10312|26|2FOI|50|ML|TRO|0|40|||20.58
10313|50|1DOIF0ZO|20X0.5|ML|ATR|0|53|39||11.55
10314|50|1DOIF0ZO|60X0.5|ML|ATR|0|53|39||30.80
10315|156|12OIE1OH|30|ST|FTA|0|40|22||19.58
10316|156|12OIE1OH|45|ST|FTA|0|40|22||26.29
10317|156|12OIE1OH|90|ST|FTA|0|40|22||45.87
10318|83|22OI3|150|ML|SPR|0|53|24||8.69
10319|773|1DOIF0|200|ML|AUB|0|53|||12.04
10320|773|1DOIF0ZO|200|ML|AUB|0|53|||15.35
10321|42|10IJ0F|100|ML|TIN|0|40|||13.26
10322|6|22OI3|50|ML|CRE|0|53|38||19.25
10323|6|22OI2|200|ML|GEL|0|53|24||14.85
10324|389|20OHE|1|ST||0|53||B|5.45
10325|103|13OX02|500|ML|LOE|0|53|293||13.96
10326|103|13OX02OS|30|ML|GEL|0|53|||23.31
10327|115|2FOI|50|ST|TAB|0|40|||16.45
10328|115|2FOI|100|ST|TAB|0|40|50||21.97
10329|515|20OH3|100X1|ML|FER|0|53|144||43.48
10330|515|20OH3|100X1|ML|FER|0|53|144||43.48
10331|17|2FOI|50|ST|TAB|0|40|||11.58
10332|17|2FOI|250|ST|TAB|0|40|17||36.44
10333|168|14OZ2FOK|30|ST|FTA|0|40|113||10.01
10334|168|14OZ2FOK|60|ST|FTA|0|40|113||18.32
10335|219|22OI3|200|ML|BAL|0|53|25||17.77
10336|219|22OI5|100|ML|BAL|0|53|312||8.58
10337|122|22OIE|75|ML|CRE|0|53|84||8.47
10338|122|22OI3|50|ML|XNC|0|53|29||18.59
10339|238|21OS0|20|ST|FBE|0|53|80||3.53
10340|774|20OI2|1|ST|BIN|0|53|||1.35
10341|176|1COJ00OQ|10|ST|TAB|1|40|9||6.56
10342|176|1COJ00OQ|20|ST|TAB|1|40|9|C|10.96
10343|16|21OKG|30|ST|KAP|0|53|373||16.89
10344|775|22OI3|150|ML|LOT|0|53|95||12.04
10345|529|22OI7|125|ML|SPR|0|53|||8.75
10346|17|2FOI|10|ST|AMP|0|40|17||26.60
10347|89|22OI3|100|ML|SAL|0|53|8||20.14
10348|367|13OS00|15|G|SAL|0|40|46||13.41
10349|5|14OH2FOZ|50|ST|KAP|0|40|100||19.69
10350|5|14OH2FOZ|100|ST|KAP|0|40|100||36.71
10351|776|20OHE|1|ST||0|53|277||30.11
10352|156|19OJ3FOZ|200|ST|FTA|0|40|163||60.47
10353|201|21OK3|60|ST|TAB|0|53|150||6.66
10354|777|10OI03II|5|ML|LOE|0|53|143||15.21
10355|523|21OK3|60|ST|DRA|0|53|230||8.56
10356|37|18OZ0FIO|100|G|GEL|0|52|25||8.29
10357|185|1DOIF0|10|ML|ATR|0|53|||7.37
10358|185|1DOIF0|3X10|ML|ATR|0|53|39||15.73
10359|98|22OI3|500|ML|LOT|0|53|29||27.45
10360|209|10IZ0F|20|ST|BTA|0|40|125||14.06
10361|209|10IZ0F|40|ST|BTA|0|40|125||25.27
10362|209|10IZ0F|100|ST|BTA|0|40|125||56.22
10363|306|22OI2|250|ML|EMU|0|53|||12.60
10364|302|20OI3|5X2|ST|PFL|0|53|||2.83
10365|6|22OI3|250|ML|LOT|0|53|95||13.75
10366|201|21OK3|120|ST|TAB|0|53|150||9.96
10367|19|10OZ03OI|50|ST|KTA|0|40|5||12.00
10368|83|22OI0|30|ML|FLU|0|53|281||22.99
10369|140|21OIG|200|ST|KAP|0|53|88||57.20
10370|223|1DOIF0ZO|2X15|ML|ATR|0|53|39||15.29
10371|97|10OS10OK|50|ST|HKP|0|40|44||27.38
10372|140|21OKG|60|ST|KAP|0|53|||17.22
10373|19|13OZ0F|200|G|SAL|0|53|8||7.39
10374|19|13OZ0F|200|G|SAL|0|53|||6.40
10375|19|13OZ01|50|G|SAL|0|40|||4.43
10376|19|13OZ01|200|G|SAL|0|40|52||8.77
10377|428|22OI3|50|ML|OEL|0|53|||45.21
10378|7|22OI5|100|ML|MIL|0|53|203||12.04
10379|324|21OKG|60|ST|KAP|0|53|||14.96
10380|324|21OKG|120|ST|KAP|0|53|||18.64
10381|324|21OKG|180|ST|KAP|0|53|||23.10
10382|112|21OKG|200|ST|KAP|0|53|59||54.99
10383|182|2FOI|20|ST|TAB|0|40|200||14.96
10384|182|2FOI|20|ST|KAP|0|40|2||29.82
10385|182|2FOI|20|ST|KAP|0|40|23||29.82
10386|153|18OZ0F|100|ML|GEL|0|53|146||11.50
10387|480|10IZ22OS|100|ST|KTA|0|40|71||19.82
10388|48|13OZ0F|250|G|CRE|0|40|29||24.16
10389|48|13OZ0F|75|G|CRE|0|40|29||9.31
10390|255|2FOI|200|ML|TRO|0|40|88||42.99
10391|60|22OK1|10|ML|BAD|0|53|117||1.38
10392|60|22OK1|10|ML|CRE|0|53|117||2.15
10393|60|22OK1|10|ML|CRE|0|53|117||1.38
10394|60|22OK1|10|ML|MIL|0|53|117||1.38
10395|60|22OK1|10|ML|OEL|0|53|117||1.38
10396|60|22OK1|200|ML|BAD|0|53|117||10.95
10397|60|22OK1|200|ML|BAD|0|53|117||10.95
10398|60|22OK1|50|ML|CRE|0|53|117||6.55
10399|60|22OK1|75|ML|CRE|0|53|117||6.55
10400|60|22OK1|200|ML|MIL|0|53|117||10.95
10401|60|22OK1|200|ML|OEL|0|53|117||10.95
10402|98|22OI3|200|ML|LOT|0|53|29||16.45
10403|82|14OH2FOZ|200|ST|KAP|0|40|100||36.63
10404|105|13OI02OK|6X10|G|LOE|0|40|72||28.99
10405|250|10OT10OI|60|ST|TAB|0|52|152||15.39
10406|18|19OJ3FOZ|2X100|ML|FLU|0|40|163||53.89
10407|56|19OZ10OI|50|ST|TAB|1|40|50||9.35
10408|103|20OH5|2|ST||0|53|189||2.05
10409|103|20OH5|2|ST||0|53|374||2.05
10410|103|20OH5|2|ST||0|53|189||2.05
10411|103|20OH5|2|ST||0|53|189||2.05
10412|209|1COS20|200|G|SAF|0|40|101|B|10.88
10413|182|2FOI|20|ST|TAB|0|40|265||14.96
10414|99|11OK00OT|50|ST|HKP|0|40|53||15.93
10415|99|11OK00OT|100|ST|HKP|0|40|53||28.95
10416|65|22OI2|1|L|LOT|0|53|||6.68
10417|6|22OI2|250|ML|LOT|0|53|24||12.65
10418|92|2FOZ|10X1|ML|AMP|0|40|||66.98
10419|121|21OK3|250|G|PUL|0|53|27||7.69
10420|174|2FOI|100|ST|TAB|0|40|1||18.54
10421|174|2FOI|100|ST|TAB|0|40|1||18.54
10422|174|2FOI|100|ST|TAB|0|40|23||14.47
10423|174|2FOI|100|ST|TAB|0|40|||10.96
10424|495|20OH4|1|ST||0|53|64||21.84
10425|495|20OH4|1|ST||0|53|64||36.63
10426|495|20OH4|1|ST||0|53||B|36.63
10427|83|22OI2|200|ML|MIL|0|53|24||17.05
10428|83|22OI3|200|ML|LOE|0|53|24||17.05
10429|83|22OI3|50|ML|CRE|0|53|29||21.89
10430|83|22OI2|50|ML|CRE|0|53|24||17.05
10431|83|22OI3|10|ML|CRE|0|53|122||18.15
10432|83|22OI2|125|ML|GEL|0|53|24||17.49
10433|184|20OZ1|20|ST||0|53|79||4.50
10434|184|20OZ1|40|ST||0|53|||24.88
10435|85|21OK3|60|ST|KAP|0|53|151||14.25
10436|761|21OK4|120|ST|KAP|0|53|3||14.03
10437|32|21OJ0|75|G||0|53|26|B|1.96
10438|32|21OJ0|75|G||0|53|26||1.96
10439|195|10IJ|50|ML|LOE|0|40|1||28.16
10440|110|10IZ21OI|100|ST|DRA|0|40|151||20.88
10441|110|10IZ21OI|100|ST|DRA|0|40|151||22.55
10442|393|14OZ2F|40|ML|SPR|0|53|7||9.85
10443|393|10OI03II|250|ML|MIL|0|53|||8.75
10444|264|22OJ|200|ML|SPF|0|53|145||17.60
10445|288|13OQ00IK|1|ST|TPO|0|44|12||23.55
10446|225|22OZ0|1|ST||0|53|142||4.39
10447|446|10OQ00OZ|50|ST|KMP|1|40|1||31.19
10448|446|10OQ00OZ|100|ST|KMP|1|40|1||55.62
10449|111|22OI4|1|ST|STI|0|53|161||4.49
10450|568|21OK3|250|ML|FLU|0|53|3||9.29
10451|162|21OS0|100|G|PUL|0|53|||13.09
10452|320|21OK0|70|ST|KAP|0|53|106||14.25
10453|233|20OHG|1|P||0|53|217||54.78
10454|450|22OZ0|5|ST||0|53|||8.20
10455|450|22OZ0|5|ST||0|53|||8.20
10456|450|22OZ0|5|ST||0|53|||8.20
10457|450|22OZ0|5|ST||0|53|142||8.20
10458|25|20OH5|100|ST||0|53|||2.74
10459|25|20OHG|1|ST|TEE|0|53|||3.87
10460|25|20OHG|1|ST||0|53|||5.15
10461|25|20OHG|1|ST||0|53|||4.75
10462|25|20OZ0|1|ST|BEU|0|53|||0.43
10463|25|22OIE|1|ST||0|53|||7.66
10464|25|22OIE|1|ST||0|53|||5.57
10465|25|22OIE|1|ST||0|53|15||5.57
10466|25|22OI5|1|ST||0|53|||2.43
10467|25|20OH5|1|ST||0|53|||2.30
10468|25|20OH5|1|ST||0|53|||1.57
10469|478|10IZ2EOZ|20|ST|TAB|0|40|||7.66
10470|478|10IZ2EOZ|50|ST|TAB|0|40|168||17.68
10471|478|10IZ2EOZ|100|ST|TAB|0|40|168||33.29
10472|197|2FOI|30|ML|TRO|0|40|147|B|9.87
10473|197|2FOI|100|ML|TRO|0|40|147|B|22.94
10474|225|22OZ1|500|ML|LOE|0|53|143||10.99
10475|55|21OKG|60|ST|KAP|0|53|||12.76
10476|120|2FOI|50|ML|TRO|0|40|163||11.55
10477|749|10OQ00OZ|50|ST|KAP|1|40|||44.97
10478|749|10OQ00OZ|100|ST|KAP|1|40|1||81.17
10479|64|22OI2|50|G|XPK|0|53|76||1.29
10480|53|22OZG|16|ST|KGU|0|53|43||4.24
10481|102|2FOI|50|ML|LIQ|0|40|261||14.84
10482|102|2FOI|50|ML|LIQ|0|40|||14.84
10483|102|2FOI|50|ML|LIQ|0|40|261||14.84
10484|208|2FOI|50|ML|TRO|0|40|23||14.96
10485|61|21OS1|60|G|TEE|0|52|1||3.03
10486|41|22OI5|100|ML|CRE|0|53|203||14.19
10487|90|20OI2|6|ST|BIN|0|53|||20.08
10488|90|20OI2|6|ST|BIN|0|53|||30.29
10489|182|2FOI|20|ST|KAP|0|40|264||29.82
10490|182|2FOI|30|G|SAL|0|40|264||15.24
10491|182|2FOI|10|ML|TRO|0|40|264||12.76
10492|182|2FOI|10|ST|SUP|0|40|||16.34
10493|182|2FOI|10|ST|SUP|0|40|200||16.34
10494|182|2FOI|20|ST|KAP|0|40|2||29.82
10495|182|2FOI|30|ML|TRO|0|40|23||12.76
10496|182|2FOI|100|ML|TRO|0|40|||21.56
10497|287|20OHE|1|ST||0|53|305||47.29
10498|595|1COSF|5|ML|INH|0|40|157||7.04
10499|595|1COSF|10|ML|INH|0|40|157|B|9.62
10500|595|1COSF|20|ML|INH|0|40|157|B|15.92
10501|9|22OI9|5|ML|AEO|0|53|10||8.69
10502|110|21OK1|100|ST|KAP|0|53|57||33.88
10503|152|21OJ1|70|ST|PAS|0|53|138||6.59
10504|227|10OK0F|50|ML|TRO|0|52|||17.44
10505|198|2FOI|100|ST|TAB|0|40|153||11.44
10506|279|13OI0EIH|1.5|G|LOE|0|40|221||21.96
10507|125|13OT00OZ|15|G|CRE|0|40|46|A|8.73
10508|125|13OT00OZ|30|G|CRE|0|40|123|A|14.27
10509|411|13OZ0ESI|50|G|CRE|0|40|46||12.60
10510|411|13OZ0ESI|100|G|CRE|0|40|46||21.51
10511|202|21OK4|30|ST|AMP|0|53|||88.88
10512|146|10IZ00ZO|100|ST|BTA|0|40|||26.92
10513|334|12OS10OK|100|G|CRE|0|40|4||13.93
10514|529|22OI7|125|ML|XPK|0|53|40||7.65
10515|172|10II40OI|20|ST|BTA|0|52|106||5.79
10516|172|10II40OI|60|ST|BTA|0|52|3||15.82
10517|12|21OKG|90|ST|KAP|0|53|27||28.55
10518|12|21OKG|180|ST|KAP|0|53|27||51.59
10519|99|22OZ1|250|ML|LOE|0|53|196||11.33
10520|778|20OH9|2|ST||0|53|||18.04
10521|33|10IZ00ZO|100|ST|BTA|0|40|125||26.92
10522|407|2FOI|10X5|ML|AMP|0|40|81||33.77
10523|71|2FOI|40|G|SAL|0|40|23||14.27
10524|71|2FOI|100|G|SAL|0|40|23||30.79
10525|225|22OZ0|100|ST||0|53|142||10.99
10526|478|21OK3|90|ST|KAP|0|53|||46.08
10527|302|20OI3|5|ST|PFL|0|53|12||2.88
10528|302|20OI3|1|ST|PFL|0|53|||1.02
10529|302|20OI3|5|ST|PFL|0|53|||6.22
10530|302|20OI3|50|ST|PFL|0|53|||58.58
10531|302|20OI3|1|ST|PFL|0|53|||1.91
10532|302|20OI3|1|ST|PFL|0|53|||1.74
10533|52|22OZ2|33|ST|TAB|0|53|||2.41
10534|52|22OZ2|33|ST|TAB|0|53|||2.41
10535|421|21OKG|280|ST|KAP|0|53|22||67.10
10536|103|20OH5|100|ML||0|53|87||5.65
10537|103|20OZ0|1|ST|KAT|0|53|237||0.81
10538|103|20OZ0|1|ST|KAT|0|53|237||0.81
10539|103|20OZ0|1|ST|KAT|0|53|237||0.81
10540|103|20OZ0|1|ST|KAT|0|53|237||0.81
10541|103|20OZ0|1|ST|KAT|0|53|237||0.81
10542|103|20OZ0|1|ST|KAT|0|53|||0.81
10543|103|20OZ0|1|ST|KAT|0|53|237||0.81
10544|103|20OH5|1|ST|KAT|0|53|237||0.67
10545|103|20OH5|1|ST|KAT|0|53|||0.67
10546|103|20OZ0|10|ST|BEU|0|53|117||7.67
10547|634|22OI3|50|ML|BAL|0|53|90||15.62
10548|156|22OI9|190|ML|KON|0|53|10||10.21
10549|156|22OI9|190|ML|KON|0|53|10||10.21
10550|156|22OI9|190|ML|KON|0|53|76||10.21
10551|328|19OZ1EOI|10|ST|SUP|0|40|50||1.33
10552|328|19OZ1EOI|10|ST|SUP|0|40|50||1.61
10553|328|19OZ1EOI|10|ST|SUP|0|40|50||1.94
10554|328|19OZ1EOI|10|ST|SUP|0|40|277||2.33
10555|97|13OT00OZ|25|G|CRE|0|40|46||7.15
10556|97|13OT00OZ|50|G|CRE|0|40|46||14.27
10557|227|21OJ1|1X20|G|LUT|0|53|43||2.70
10558|436|21OK2|20|ST|GRA|0|53|71||9.96
10559|99|21OKF|50|ST|KAP|0|53|69||32.45
10560|99|21OKF|100|ST|KAP|0|53|69||59.35
10561|17|20OHG|1|ST||0|53|||4.73
10562|17|20OHG|1|ST||0|53|||4.73
10563|176|1COI00OT|10|ML|NAS|1|40||C|3.60
10564|176|1COI00OT|15|ML|NAS|1|40|132|C|4.39
10565|176|1COI00OT|10|ML|NAS|1|40|132|C|4.25
10566|176|1COI00OT|15|ML|NAS|1|40|132||5.45
10567|685|10OJ01OJ|30|ST|FTA|0|40|73||5.72
10568|685|10OH|50|ST|HKP|0|52|||26.18
10569|28|2FOI|50|ML|DIL|0|40|||13.87
10570|28|2FOI|120|ST|TAB|0|40|||9.85
10571|28|2FOI|20|ML|DIL|0|40|||7.66
10572|28|2FOI|50|ML|DIL|0|40|42||13.87
10573|28|2FOI|120|ST|TAB|0|40|42||9.85
10574|28|2FOI|120|ST|TAB|0|40|42||9.85
10575|28|2FOI|50|ML|DIL|0|40|42||13.87
10576|28|2FOI|50|ML|DIL|0|40|42||13.87
10577|28|2FOI|120|ST|TAB|0|40|42||9.85
10578|28|2FOI|120|ST|TAB|0|40|42||9.85
10579|28|2FOI|120|ST|TAB|0|40|42||9.85
10580|28|2FOI|50|ML|DIL|0|40|42||13.87
10581|28|2FOI|50|ML|DIL|0|40|42||13.87
10582|28|2FOI|100|ST|TAB|0|40|42||16.41
10583|255|10OT10OI|20|ST|TAB|0|52|193||7.13
10584|255|10II50OZ|100|ST|TAB|1|40|193||12.21
10585|298|21OK0|270|G|GRA|0|53|106||5.45
10586|152|21OJ1|60|ST|LUT|0|53|138||4.79
10587|99|19OS28OQ|100|ST|DRA|0|52|9||14.27
10588|198|10OZF|100|ST|DRA|0|40|153||28.60
10589|227|21OKG|90|ST|TAB|0|53|||19.96
10590|123|21OKG|20|ST|GRA|0|53|57||6.34
10591|227|21OS1|40X2.3|G|FBE|0|53|80||17.88
10592|277|2FOI|100|G|SAL|0|40|||20.35
10593|585|21OI2|12X500|ML|FLU|0|53|||137.48
10594|83|22OI3|100|ML|CRE|0|53|121||20.79
10595|98|13OI02|25|G|CRE|0|40|72||13.64
10596|101|21OK3|30|ST|TAB|0|53|71||4.35
10597|92|2FOZ|5|ST|TUE|0|52|90||6.05
10598|138|22OIK|200|ML|BAD|0|53|76|B|10.95
10599|138|22OIK|200|ML|BAD|0|53|76||10.95
10600|138|22OIK|200|ML|BAD|0|53|76||10.95
10601|21|22OI3|75|ML|CRE|0|53|29||9.62
10602|407|2FOI|50|ML|TRO|0|40|23||16.06
10603|71|2FOI|50|ML|TRO|0|40|23||16.37
10604|69|20OZ0|2|ST||0|53|79||18.41
10605|69|20OZ0|1|ST|BEU|0|53|79||17.52
10606|166|1DOI4FOI|10|ML|ATR|0|40|130|C|7.67
10607|380|14OH13OZ|30|ST|FTA|0|40|104||18.41
10608|524|14OH12|100|ST|DRA|0|40|243||26.38
10609|32|22OZ0|1|ST|ZBU|0|53|162||2.41
10610|10|1COI00OT|10|ML|NAS|1|40|132||3.52
10611|156|19OJ3FOZ|30|ST|FTA|0|40|163||12.07
10612|37|12IO0F|100|ST|DRA|0|52|59||9.96
10613|37|12IO0F|200|ST|DRA|0|52|59||17.05
10614|37|12IO0F|560|ST|DRA|0|52|59||39.66
10615|125|10OTF0OZ|100|ST|HKP|0|40|69||59.71
10616|658|20OZ1|30|ST|BEU|0|53|||15.31
10617|61|10OS10OK|150|G|TEE|0|52|||5.33
10618|285|21OKG|30X3|G|PUL|0|53|||44.99
10619|106|21OK4|100|ML|FLU|0|53|||4.68
10620|226|20OIF|1|ST|VER|0|53|12||4.60
10621|281|10OJ01OZ|45|ST|TMR|0|40|73||9.70
10622|281|10OJ01OZ|80|ST|TMR|0|40|73||14.07
10623|243|13OI0EIH|3|G|LOE|0|40|221||33.90
10624|243|13OI0EIH|6|G|LOE|0|40|221||56.79
10625|60|2FOZ|25|G|SAL|0|40|256||28.00
10626|416|10OZF|250|ST|TAB|0|40|||16.87
10627|171|22OI9|10|ML|OEL|0|53|10||4.35
10628|112|21OK3|180|ST|KAP|0|53|75||54.95
10629|101|18OI0FOS|60|ST|TAB|0|40|27||31.86
10630|51|12OIE1OH|50|ST|FTA|0|40|22||13.31
10631|51|12OIE1OH|100|ST|FTA|0|40|22||22.00
10632|255|2FOI|40|ST|TAB|0|40|193||9.72
10633|255|2FOI|100|ST|TAB|0|40|193||18.45
10634|184|20OZ1|28|ST||0|53|104||26.41
10635|84|1COS20IO|150|ML|FLU|0|40|18||11.50
10636|114|2FOI|10|G|GLO|0|40|93||19.04
10637|98|13OI0EIJ|20|G|CRE|0|40|72||10.96
10638|114|2FOI|10|G|GLO|0|40|325||19.04
10639|114|2FOI|10|G|GLO|0|40|325||19.04
10640|114|2FOI|10|G|GLO|0|40|93||19.04
10641|114|2FOI|10|G|GLO|0|40|93||19.04
10642|98|22OI3|30|ML|SAL|0|53|29||5.45
10643|114|2FOI|10|G|GLO|0|40|325||19.04
10644|114|2FOI|10|G|GLO|0|40|||19.04
10645|114|2FOI|10|G|GLO|0|40|93||19.04
10646|108|22OI4|4.25|G|STI|0|53|78||3.37
10647|223|1DOIF0ZO|60X0.4|ML|EDP|0|53|39||20.74
10648|223|1DOIF0ZO|60X0.35|ML|EDP|0|53|39||30.41
10649|168|1COI0FKO|15|ML|NAS|0|53|35||6.60
10650|38|20OHK|200|ST|LAN|0|53|201||27.60
10651|181|21OK2|100|ST|TAB|0|53|168||19.69
10652|181|21OK2|20|ST|TAB|0|53|168||8.63
10653|181|21OK2|100|ST|TAB|0|53|168||26.29
10654|181|21OK2|40|ST|PEL|0|53|168||21.96
10655|189|10OQ0|20|ST|FBE|0|52|80||4.24
10656|219|22OI3|50|ML|CRE|0|53|29||20.96
10657|219|22OI3|200|ML|CRE|0|53|29||24.64
10658|176|19OZ1EOI|100|ML|LSE|1|40|101||3.45
10659|146|10OZ03OI|36|ST|KTA|0|40|||7.25
10660|146|10OZ03OI|120|ST|KTA|0|40|||19.80
10661|57|21OK3|120|ST|DRA|0|53|210||24.53
10662|375|20OZ0|1|ST||0|53|||15.65
10663|200|1DOIF0ZO|10|ML|ATR|0|53|39||14.14
10664|200|1DOIF0ZO|3X10|ML|ATR|0|53|39||33.83
10665|10|15OK20|100|ST|TAB|0|40|170||7.17
10666|198|2FOI|100|ST|TAB|0|40|153||15.73
